48.4300797729918,0.01
170.355214640828,0.05
50.5948968823688,0.01
36.4368034459093,0.01
70.2269474995024,0.03
54.6338867509707,0.01
3279.89828079565,0.05
647.713641422641,0.03
639.38398701656,0.03
13.5001996789259,0.03
55.1030776568767,0.01
15.1077429329229,0.05
47.9500766487292,0.03
22.0689579377525,0.01
10.272124675387,0.01
22.3031361488873,0.03
5.24681397031597,0.05
9.99866177996086,0.05
1006.58278884417,0.01
2419.37752940882,0.03
1303.07357021539,0.03
1080.96736238683,0.03
698.335957025789,0.05
259.920917593403,0.03
32.5486206970182,0.05
6.90503662238716,0.03
204.44342251131,0.01
0.467802030755946,0.01
43.3696316446357,0.05
40.4554919864992,0.01
17.6968091798365,0.03
120.371279108373,0.03
18.5433668425159,0.01
5.5450383642131,0.01
151.230253146594,0.05
120.942019543204,0.01
132.841100088812,0.01
231.998441877764,0.01
220.062037998978,0.01
431.343920072747,0.03
677.339012577908,0.03
333.621122741546,0.01
128.241019790199,0.01
116.538236726129,0.01
303.818559084714,0.01
306.094164843548,0.01
958.842795116372,0.03
769.364254920685,0.03
1.17503899709148,0.03
9.43004542355161,0.01
44.7419323081687,0.03
12.783146073538,0.03
1703.26399164319,0.05
1218.78486816956,0.03
224.512455030155,0.03
1219.12218156436,0.05
311.311710519289,0.03
24.7770924300473,0.01
664.143781006117,0.03
27.2988058299548,0.05
5160.86620952813,0.05
1337.75808539062,0.05
373.049255949468,0.03
323.41357466407,0.05
127.768624242359,0.01
706.391970326612,0.03
1565.48652223834,0.05
722.331047203499,0.05
1.90282153231315,0.05
42.831430116933,0.01
23.9555975649243,0.01
324.223376847622,0.05
107.381157604802,0.05
31.5958511383224,0.05
6.01892420493071,0.01
45.2378777445595,0.03
62.8503478945765,0.01
182.757471934283,0.03
324.399773105883,0.03
3.37587005285737,0.01
4856.81795139957,0.05
273.506969800155,0.01
33.7456752863138,0.01
389.880881257951,0.01
1099.04649216118,0.01
210.513083913959,0.01
2672.20000530621,0.05
711.395633106305,0.05
1272.85406987703,0.05
1255.21068920433,0.05
934.739264779364,0.05
164.525554341254,0.01
226.514695042578,0.01
105.679708989381,0.03
35.3975709005022,0.01
56.1319907352127,0.05
238.697897653862,0.05
509.660685852149,0.01
99.9346109455983,0.05
1491.86209473418,0.03
1296.59499360374,0.05
1095.56916336946,0.05
392.750307721166,0.05
100.672649588372,0.01
51.3825115597279,0.01
173.190886298939,0.03
883.790259666414,0.05
1322.42961937855,0.05
723.768471148427,0.01
2604.56634702821,0.05
1280.82553550839,0.03
75.4360464136594,0.05
66.7705735673557,0.01
20.5194476017545,0.01
764.015136793073,0.01
223.357156629012,0.03
238.185105261801,0.03
172.601234826533,0.03
43.5040948321033,0.01
351.401092545746,0.05
37.8502570014098,0.01
95.981391504326,0.01
519.978503641257,0.01
94.1341301674627,0.03
402.349222812785,0.05
25.6259217843879,0.01
139.577243601828,0.03
151.010148088588,0.03
153.868227718627,0.03
374.263195509721,0.01
1389.23798800629,0.03
2756.2084500081,0.05
73.0945693746088,0.03
265.939200083496,0.05
8.77805438902575,0.01
22.9379503221605,0.03
2.88176601546194,0.01
466.995469238242,0.03
395.729743770666,0.03
1263.15152481148,0.03
621.470281427034,0.05
157.149792519366,0.01
257.041832632681,0.03
183.127255760224,0.03
8.36004177257896,0.01
1995.59651203304,0.03
41.0536529425893,0.01
30.7704789285564,0.03
99.7435541298615,0.03
311.599844563498,0.05
39.1063700737313,0.05
346.407012918256,0.05
79.9665277306315,0.01
55.6690043280434,0.01
371.738979857272,0.05
215.637375596397,0.03
368.891164775629,0.05
229.545923194999,0.05
54.2837161674755,0.05
193.311278028043,0.03
59.6667611907195,0.01
293.292930413849,0.05
22.3901137369154,0.01
192.626815044216,0.05
1035.62398215547,0.05
55.2540097637359,0.01
356.635593817288,0.01
12.2130915357868,0.01
105.371127886027,0.03
19.0664278008925,0.01
316.470764935963,0.05
55.3338170829715,0.01
6.27702974859165,0.01
50.4249025449917,0.01
72.8737868527143,0.01
192.629182980037,0.03
74.4598168546496,0.01
5.09582504686519,0.03
116.821375634916,0.05
411.910165434076,0.01
1034.52443930281,0.03
506.732662066906,0.01
1558.41316412468,0.01
63.8874038305985,0.05
32.1813121636821,0.01
23.871748239994,0.01
913.918423101199,0.03
130.96467324423,0.05
58.7549840234809,0.03
39.4961312926797,0.01
1893.36498988247,0.05
112.989796500329,0.01
2422.01548846007,0.05
285.767475255972,0.03
2487.32451294206,0.05
1300.47434237666,0.01
2397.99718343144,0.05
5422.82255162861,0.05
880.101866017085,0.01
940.204051959873,0.01
567.105980570644,0.01
52.5028754170173,0.01
105.790418526054,0.05
133.724185189898,0.05
551.688551033177,0.01
529.52467757259,0.03
944.757512897331,0.03
46.9904274382521,0.03
6.86708788107855,0.01
1129.7258881623,0.01
52.9791279638588,0.03
86.8033103621441,0.03
1729.8468238261,0.01
483.291754174771,0.05
3097.84049159326,0.05
496.479916583599,0.01
102.786293120131,0.01
623.177891100014,0.01
3319.33728478567,0.03
975.226263498394,0.01
436.187363597896,0.03
4728.42435218977,0.03
1574.05432678212,0.03
709.412838771718,0.01
11.6041052201175,0.01
99.4103695566797,0.01
71.3955149039036,0.05
213.86220319848,0.05
149.964992583551,0.03
449.858115818571,0.05
121.060201683097,0.03
184.590077288465,0.03
26.9066496832815,0.01
143.20450195708,0.05
139.069908727422,0.03
1.25652571574494,0.01
28.2696689603426,0.05
365.284469195576,0.03
40.8357733638629,0.05
59.2292850097324,0.03
462.145218786173,0.05
6639.79711167425,0.05
59.4095480461603,0.05
583.182462817584,0.03
177.816905059771,0.01
96.7401230811073,0.01
322.054366388458,0.01
18.304684517092,0.01
93.2047133482054,0.05
18.1056786995217,0.01
62.4521449188089,0.03
592.189529761056,0.05
66.5739878217802,0.05
113.550543274841,0.05
125.061960883676,0.05
23.3006059665586,0.01
213.466470615013,0.05
169.237114807151,0.05
62.29895206692,0.01
4.27474611222784,0.01
349.83983809976,0.05
30.1572829549039,0.01
82.3384310212854,0.01
130.348660805503,0.05
9.78234490856518,0.01
4.71212709648114,0.01
21.9711963959413,0.03
405.239194038456,0.01
5.62870311773012,0.01
92.9485275115135,0.05
119.026384271857,0.05
20.971354450401,0.03
71.2343879395125,0.05
33.724195296697,0.05
0.948785896532941,0.01
12.7637310810568,0.01
36.4141736717118,0.01
76.6640866303455,0.05
65.2516618621422,0.03
183.532776042504,0.05
199.346512316121,0.03
44.8035557749263,0.01
90.0750447394314,0.03
2.60066673057671,0.03
183.807389926444,0.05
103.567316919164,0.05
104.436388331939,0.05
5.17023755320458,0.03
54.3106991920436,0.03
39.7745256763155,0.01
7.27455173539325,0.01
170.364421085336,0.05
17.7496803380568,0.03
245.349300700874,0.05
119.810843453872,0.05
1.48753999362078,0.01
50.904594427739,0.05
29.1070111164806,0.01
26.739598123514,0.01
32.4255982509324,0.01
19.3967395825326,0.03
25.2732130775394,0.01
77.0208726474958,0.03
346.091697981159,0.05
18.3510287777191,0.01
78.4392032906012,0.03
1.14853304883938,0.05
22.3778459694973,0.03
61.7230969131364,0.05
33.773935466458,0.01
36.4497214490567,0.01
46.23760458653,0.03
7.12234959500907,0.05
69.4752665955272,0.05
2.57962801471679,0.01
30.769997332239,0.03
22.0471484930747,0.01
35.310745408711,0.01
140.338725105008,0.05
21.8060335538187,0.01
25.0476119708947,0.01
34.016438341107,0.01
134.100255466224,0.05
3.06382051942533,0.03
65.791855347469,0.03
62.4224422859924,0.01
197.651782496316,0.03
574.287119196294,0.05
8.36829288141135,0.01
25.7428960388608,0.01
85.6475843708398,0.05
444.993315170919,0.01
12.0240939493369,0.03
16.8416275853827,0.01
333.907418847508,0.05
3.6946711871203,0.05
102.738665843445,0.01
8135.89863245533,0.05
75.8408077979997,0.01
593.869027735699,0.05
245.582430469773,0.03
1181.62111633678,0.01
9228.47892740484,0.05
76.730321651759,0.05
27.3833703438062,0.01
29.3101831725613,0.01
122.648263010083,0.05
120.333736207892,0.05
325.633708024685,0.03
28.8629014668774,0.01
144.331750255616,0.05
39.9671959987256,0.03
88.3458328033563,0.03
307.28493781462,0.03
21.4799619880087,0.03
62.0231026413194,0.05
213.058343386815,0.05
8.29235889963397,0.05
21.9280247633356,0.01
27.1963458458075,0.01
63.6651766790799,0.03
35.3249952428298,0.05
40.2401488286444,0.05
154.626847693547,0.03
175.168836572948,0.03
72.5436141594587,0.03
110.988682853796,0.03
1132.64423828975,0.05
458.910840871438,0.01
218.517612975614,0.01
94.643772244206,0.03
29.960502790168,0.03
107.658547301651,0.05
43.0120432585976,0.01
81.3232233310666,0.05
5.86257805537774,0.03
18.5108323938514,0.03
202.927744665944,0.05
131.664122625494,0.05
25.0776447034918,0.01
20.4698068286956,0.03
111.439460734465,0.03
2314.40748013521,0.05
98.3279639139319,0.01
23.4557945824341,0.03
0.769478471712488,0.05
18.2532467383172,0.01
131.618318154033,0.05
18.1357069564281,0.01
26.0161241350773,0.01
129.032576112898,0.03
14.1800345859735,0.03
34.5833837555295,0.03
819.169155283223,0.05
23.1557690796124,0.01
78.68435421366,0.05
530.662619331913,0.01
2226.7062368769,0.05
283.728141530779,0.01
208.502187930802,0.03
205.030499797747,0.05
155.650287525133,0.05
85.2590104713501,0.03
28.861051420453,0.03
184.624892446494,0.05
16.6439321111886,0.01
87.5218922276309,0.03
86.1434904250446,0.05
27.1205716218763,0.01
235.679277747203,0.05
44.9363931643559,0.05
18.8893059878972,0.01
131.901981802128,0.05
199.114671660466,0.03
22.1328145925553,0.05
239.580842363384,0.05
48.7276297924343,0.01
48.0375434830067,0.01
394.019508514584,0.01
100.439560797277,0.03
635.474900079356,0.05
44.8939160729698,0.03
1.64648026052065,0.01
103.831592071657,0.05
298.917501830347,0.05
153.921228619641,0.03
48.7512769756913,0.03
123.39956866082,0.05
33.3471862925244,0.05
902.960096473816,0.05
655.312881833854,0.05
75.5560928502951,0.03
74.3090950901665,0.01
208.385878468687,0.03
1763.82203456685,0.05
1265.85321254455,0.05
41.9986882483805,0.03
208.387209538722,0.01
46.7286690912471,0.03
8.00970056965901,0.01
23.0819095558621,0.01
14.2937250374069,0.03
1.58245295398787,0.03
43.1862132600747,0.03
435.509171474264,0.03
139.768448082342,0.03
20.6553051826778,0.01
152.259909016499,0.01
52.8368946520554,0.01
10.010995098236,0.05
139.614886019606,0.03
325.13936726335,0.05
60.9788827624851,0.01
